ID,Title,Price,Region,Link
4943950,Батончик Виталад Протеиновый с малиной 40г шоу-бокс 24 ш,1250 RUB,SPE,https://www.detmir.ru/product/index/id/4943950/
4946946,Батончики Виталад Мюсли прессованные абрикос и злаки в шоколадной глазури 40 г Три кота шоу-бокс 20 шт,661 RUB,SPE,https://www.detmir.ru/product/index/id/4946946/
4946947,Батончики Виталад Мюсли яблоко и злаки Мюсли прессованные 40 г шоу-бокс 24 шт,545 RUB,SPE,https://www.detmir.ru/product/index/id/4946947/
4947061,Батончики Виталад Мюсли прессованные 4 злака и малина в молочной глазури 40 г шоу-бокс 24 шт,569 RUB,SPE,https://www.detmir.ru/product/index/id/4947061/
4947153,Орехи ДЖАЗ Арахис жареный соленый 300 г,315 RUB,SPE,https://www.detmir.ru/product/index/id/4947153/
3700738,Батончик ФРУТИЛАД Kids с черникой 25г в ассортименте,42.1 RUB,SPE,https://www.detmir.ru/product/index/id/3700738/
3277070,Снеки Зеленика сушеный батат 50г,178.9 RUB,SPE,https://www.detmir.ru/product/index/id/3277070/
4233971,Смесь орехов Artnut 130г,128.3 RUB,SPE,https://www.detmir.ru/product/index/id/4233971/
3533601,Фрукты сушеные Gifruit яблоко 500г,629 RUB,SPE,https://www.detmir.ru/product/index/id/3533601/
3284545,Снек Take a Bitey паффы мультизлаковые клубника-банан 20г,57.9 RUB,SPE,https://www.detmir.ru/product/index/id/3284545/
4485047,Батончик Smartbar Protein протеиновый двойной шоколад в темной глазури 6 шт. x 40 г,249 RUB,SPE,https://www.detmir.ru/product/index/id/4485047/
3976792,Орех Ufeelgood Пекан в кленовом сиропе 80г,133.5 RUB,SPE,https://www.detmir.ru/product/index/id/3976792/
3289440,Хлебцы DiDi амарантовые без глютена с луком 195г,74.3 RUB,SPE,https://www.detmir.ru/product/index/id/3289440/
3296378,Снеки LittleAngel Rosy органические кукурузные 30г,154.9 RUB,SPE,https://www.detmir.ru/product/index/id/3296378/
3728584,Снек Bob Snail Фруктово-ягодный яблочно-вишневый в темном бельгийском шоколаде без добавленного сахара 60г,162.1 RUB,SPE,https://www.detmir.ru/product/index/id/3728584/
4233969,Ядра миндаля Artnut сладкий обжаренный 130г,95.1 RUB,SPE,https://www.detmir.ru/product/index/id/4233969/
4695363,Палочки кукурузные Alex с гречкой 54г,233 RUB,SPE,https://www.detmir.ru/product/index/id/4695363/
4485087,Батончик MUSLER мюсли клубничный в йогуртовой глазури 25 шт. х 30 г,499 RUB,SPE,https://www.detmir.ru/product/index/id/4485087/
3296383,Снеки LittleAngel Angelina органические кукурузные с яблоком и клубникой 30г,205 RUB,SPE,https://www.detmir.ru/product/index/id/3296383/
4233928,Чипсы фруктовые Artnut апельсин 30г,29.9 RUB,SPE,https://www.detmir.ru/product/index/id/4233928/
4179776,Бананы Вьетконг сушёные 100гр,80 RUB,SPE,https://www.detmir.ru/product/index/id/4179776/
3728590,Набор с игрушкой Bob Snail Ролл фруктовый 20г,155.9 RUB,SPE,https://www.detmir.ru/product/index/id/3728590/
3506031,Чипсы Сибуки морская капуста-корейское барбекю 5г,55.1 RUB,SPE,https://www.detmir.ru/product/index/id/3506031/
3296415,Снеки Biosaurus органические кукурузные с морской солью 15г,85.3 RUB,SPE,https://www.detmir.ru/product/index/id/3296415/
3728585,Снек Bob Snail Фруктово-ягодный яблочно-клубничный в молочном бельгийском шоколаде без добавленного сахара 60г,162.1 RUB,SPE,https://www.detmir.ru/product/index/id/3728585/
3728588,Снек Bob Snail Фруктовый яблочно-грушевый в молочном бельгийском шоколаде без добавленного сахара 60г,162.1 RUB,SPE,https://www.detmir.ru/product/index/id/3728588/
4334622,Пастилки Te Gusto Тeгустик чернослив 30г,54.9 RUB,SPE,https://www.detmir.ru/product/index/id/4334622/
3746409,Батончик Mindys кешью-семечки тыквы 35г,44.9 RUB,SPE,https://www.detmir.ru/product/index/id/3746409/
3954988,Каштаны Вкусы Мира запеченные очищенные 80г,148.9 RUB,SPE,https://www.detmir.ru/product/index/id/3954988/
3728586,Снек Bob Snail Фруктовый манговый в молочном бельгийском шоколаде без добавленного сахара 60г,162.1 RUB,SPE,https://www.detmir.ru/product/index/id/3728586/
1919461,Хлебцы DiDi амарантовые с топинамбуром и луком без глютена 100г,8.9 RUB,SPE,https://www.detmir.ru/product/index/id/1919461/
4425222,Сухофрукты Дары Природы смесь компотная 1000 г,378 RUB,SPE,https://www.detmir.ru/product/index/id/4425222/
4457618,Сухофрукты Дары Природы абрикосы сушеные 450 г,402 RUB,SPE,https://www.detmir.ru/product/index/id/4457618/
3992460,Батончик ФРУТИЛАД Kids бананово-клубничный 25г в ассортименте,42.1 RUB,SPE,https://www.detmir.ru/product/index/id/3992460/
3322299,Батончик Дары Памира Шелковица с Памира шелковица 20г,44.3 RUB,SPE,https://www.detmir.ru/product/index/id/3322299/
3728587,Снек Bob Snail Фруктовый хурма в молочном бельгийском шоколаде без добавленного сахара 60г,162.1 RUB,SPE,https://www.detmir.ru/product/index/id/3728587/
3286047,Орехи Семушка кедровые 250г,311 RUB,SPE,https://www.detmir.ru/product/index/id/3286047/
3277155,Чипсы NEWTON кисло-сладкие яблоки 25г,149.9 RUB,SPE,https://www.detmir.ru/product/index/id/3277155/
3289441,Хлебцы DiDi амарантовые без глютена с ламинарией 195г,8.9 RUB,SPE,https://www.detmir.ru/product/index/id/3289441/
3310404,Батончик Happy Monkey фруктовый малина 30г,19.9 RUB,SPE,https://www.detmir.ru/product/index/id/3310404/
3503239,Ягоды Годжи Chikalab сушеные 100г,287 RUB,SPE,https://www.detmir.ru/product/index/id/3503239/
4047083,Крекеры Take a Bite Picnic томат-базилик-пармезан 115г,127.3 RUB,SPE,https://www.detmir.ru/product/index/id/4047083/
4214321,Паффы Take a Cyber Bite протеиновые мультизлаковые со вкусом сметаны и сыра 40г,101.9 RUB,SPE,https://www.detmir.ru/product/index/id/4214321/
4425211,Орехи Дары Природы кешью сушеный без обжарки сырой очищенный 150 г,226 RUB,SPE,https://www.detmir.ru/product/index/id/4425211/
4425215,Орехи Дары Природы ядра миндаль жареный очищенный 150 г,223 RUB,SPE,https://www.detmir.ru/product/index/id/4425215/
3795034,Вафли Вастэко Пиццелли из полбы карри и орегано без соли 33г,52.7 RUB,SPE,https://www.detmir.ru/product/index/id/3795034/
3286026,Орехи Семушка фундук сушеный 120г,61.5 RUB,SPE,https://www.detmir.ru/product/index/id/3286026/
4044904,Батончик Teen Bar фруктово-ореховый миндаль-фундук-кешью 35г,55.7 RUB,SPE,https://www.detmir.ru/product/index/id/4044904/
3289685,Хлебцы Take a Bite хрустящие кукурузно-рисовые с луком 30г,36.7 RUB,SPE,https://www.detmir.ru/product/index/id/3289685/
4233933,Чипсы фруктовые Artnut микс 30г,8.9 RUB,SPE,https://www.detmir.ru/product/index/id/4233933/
4299328,Мюсли овсяные Semix сердечки пекан-кленовый сироп 4 х 50г,155 RUB,SPE,https://www.detmir.ru/product/index/id/4299328/
1919661,Батончики Умные сладости лесная ягода в глазури 20г,8.9 RUB,SPE,https://www.detmir.ru/product/index/id/1919661/
3467349,Карамель медовая HoneyWay с малиной и ромашкой 30г,104.5 RUB,SPE,https://www.detmir.ru/product/index/id/3467349/
4047082,Крекеры Take a Bite Picnic сыр-сливки-лук порей 115г,127.3 RUB,SPE,https://www.detmir.ru/product/index/id/4047082/
3795035,Вафли Вастэко Пиццелли из полбы карри и орегано с морской солью 33г,54.9 RUB,SPE,https://www.detmir.ru/product/index/id/3795035/
4044902,Батончик Teen Bar фруктово-ореховый курага-яблоко-миндаль 35г,55.7 RUB,SPE,https://www.detmir.ru/product/index/id/4044902/
3286042,Орехи Семушка пекан 110г,110.7 RUB,SPE,https://www.detmir.ru/product/index/id/3286042/
3480270,Батончик SOJ фруктово-ореховый со вкусом манго миндаль-кешью-манго 40г,8.9 RUB,SPE,https://www.detmir.ru/product/index/id/3480270/
3728582,Снек Bob Snail Фруктовый яблочно-грушевый в молочном бельгийском шоколаде без добавленного сахара 30г,83.9 RUB,SPE,https://www.detmir.ru/product/index/id/3728582/
4233972,Смесь орехов и сухофрутов Artnut Заряд энергии 130г,39.5 RUB,SPE,https://www.detmir.ru/product/index/id/4233972/
3310413,Чипсы Happy Monkey кокосовые морская соль 40г,67.9 RUB,SPE,https://www.detmir.ru/product/index/id/3310413/
3480268,Батончик SOJ фруктово-ореховый со вкусом вишни миндаль-кешью-вишня 40г,31.3 RUB,SPE,https://www.detmir.ru/product/index/id/3480268/
4044900,Батончик Teen Bar фруктово-ореховый изюм-яблоко-миндаль 35г,55.7 RUB,SPE,https://www.detmir.ru/product/index/id/4044900/
3889795,Гематоген Народный с арахисом 40г,35.9 RUB,SPE,https://www.detmir.ru/product/index/id/3889795/
1919711,Батончики Sponge Bob амарантовые с шоколадной начинкой глазированные 20г,14.7 RUB,SPE,https://www.detmir.ru/product/index/id/1919711/
1919761,Подушечки Sponge Bob амарантовые с шоколадной начинкой 220г,8.9 RUB,SPE,https://www.detmir.ru/product/index/id/1919761/
1919491,Хлебцы DiDi амарантовые без глютена 100г,68.9 RUB,SPE,https://www.detmir.ru/product/index/id/1919491/
3286031,Орехи Семушка макадамия 120г,8.9 RUB,SPE,https://www.detmir.ru/product/index/id/3286031/
3459506,Батончик Effort Мюсли злаковый черника 40г,7.6 RUB,SPE,https://www.detmir.ru/product/index/id/3459506/
3286051,Лаваш Семушка фруктовый клюквенный 80г,8.9 RUB,SPE,https://www.detmir.ru/product/index/id/3286051/
3286054,Сухофрукт Семушка ананасы сушеные 80г,8.9 RUB,SPE,https://www.detmir.ru/product/index/id/3286054/
3289439,Хлебцы DiDi амарантовые без глютена с гречей 195г,8.9 RUB,SPE,https://www.detmir.ru/product/index/id/3289439/
1919481,Хлебцы DiDi амарантовые с топинамбуром и гречей без глютена 100г,20.9 RUB,SPE,https://www.detmir.ru/product/index/id/1919481/
1919611,Батончики Умные сладости с кокосовой начинкой в глазури 110г,8.9 RUB,SPE,https://www.detmir.ru/product/index/id/1919611/
1919641,Батончики Умные сладости с кокосовой начинкой в глазури 20г,8.6 RUB,SPE,https://www.detmir.ru/product/index/id/1919641/
1919671,Батончики Sponge Bob амарантовые с клубничной начинкой глазированные 110г,8.9 RUB,SPE,https://www.detmir.ru/product/index/id/1919671/
1919681,Батончики Sponge Bob амарантовые с шоколадной начинкой глазированные 110г,46.7 RUB,SPE,https://www.detmir.ru/product/index/id/1919681/
1919701,Батончики Sponge Bob амарантовые с клубничной начинкой глазированные 20г,38.9 RUB,SPE,https://www.detmir.ru/product/index/id/1919701/
1919721,Батончики Sponge Bob амарантовые с начинкой крем-брюле глазированные 20г,11.6 RUB,SPE,https://www.detmir.ru/product/index/id/1919721/
1919751,Подушечки Sponge Bob амарантовые со сливочной начинкой 220г,219 RUB,SPE,https://www.detmir.ru/product/index/id/1919751/
2458981,Фруктовый батончик ФРУТИЛАД Фикси банан 30г,293 RUB,SPE,https://www.detmir.ru/product/index/id/2458981/
2458991,Фруктовый батончик ФРУТИЛАД Фикси груша 30г,293 RUB,SPE,https://www.detmir.ru/product/index/id/2458991/
3276023,Снек Marc&Фиса Фрустики свекла-малина 15г с 1 года,10.4 RUB,SPE,https://www.detmir.ru/product/index/id/3276023/
3276024,Снек Marc&Фиса Фрустики абрикос-тыква 15г с 1года,17.4 RUB,SPE,https://www.detmir.ru/product/index/id/3276024/
3276025,Снек Marc&Фиса Фрустики банан-петрушка 15г с 1года,17.4 RUB,SPE,https://www.detmir.ru/product/index/id/3276025/
3276026,Снек Marc&Фиса Фрустики груша-морковь 15г с 1года,24.9 RUB,SPE,https://www.detmir.ru/product/index/id/3276026/
3276047,Снек Marc&Фиса Солёный фруст тыква 50г,8.9 RUB,SPE,https://www.detmir.ru/product/index/id/3276047/
3276048,Снек Marc&Фиса Солёный фруст шпинат 50г,17.9 RUB,SPE,https://www.detmir.ru/product/index/id/3276048/
3276049,Снек Marc&Фиса Солёный фруст свекла 50г,8.9 RUB,SPE,https://www.detmir.ru/product/index/id/3276049/
3276053,Снек Marc&Фиса Фрустики свекла-малина 15г*18шт с 1года,435 RUB,SPE,https://www.detmir.ru/product/index/id/3276053/
3276054,Снек Marc&Фиса Фрустики абрикос-тыква 15г*18шт с 1года,435 RUB,SPE,https://www.detmir.ru/product/index/id/3276054/
3276055,Снек Marc&Фиса Фрустики груша-морковь 15г*18шт с 1года,435 RUB,SPE,https://www.detmir.ru/product/index/id/3276055/
3276056,Снек Marc&Фиса Фрустики банан-петрушка 15г*18шт с 1года,435 RUB,SPE,https://www.detmir.ru/product/index/id/3276056/
3276062,Снек Marc&Фиса Солёный фруст свекла 50г*6шт,295 RUB,SPE,https://www.detmir.ru/product/index/id/3276062/
3276063,Снек Marc&Фиса Солёный фруст тыква 50г*6шт,295 RUB,SPE,https://www.detmir.ru/product/index/id/3276063/
3276064,Снек Marc&Фиса Солёный фруст шпинат 50г*6шт,295 RUB,SPE,https://www.detmir.ru/product/index/id/3276064/
3277069,Снеки Зеленика сушеная окра 30г,131.7 RUB,SPE,https://www.detmir.ru/product/index/id/3277069/
3277075,Снеки Зеленика сушеный сладкий перец 30г,172.9 RUB,SPE,https://www.detmir.ru/product/index/id/3277075/
3277084,Снеки Зеленика сушеный киви 20г,146.5 RUB,SPE,https://www.detmir.ru/product/index/id/3277084/
3277088,Снеки Зеленика сушеный абрикос 20г,146.5 RUB,SPE,https://www.detmir.ru/product/index/id/3277088/
3277089,Снеки Зеленика сушеное фруктовое ассорти 20г,140.1 RUB,SPE,https://www.detmir.ru/product/index/id/3277089/
3277090,Снеки Зеленика сушеное садовое ассорти 20г,139.1 RUB,SPE,https://www.detmir.ru/product/index/id/3277090/
3277091,Снеки Зеленика сушеное экзотическое ассорти 20г,146.3 RUB,SPE,https://www.detmir.ru/product/index/id/3277091/
3277092,Снеки Зеленика сушеный виноград зеленый 20г,146.3 RUB,SPE,https://www.detmir.ru/product/index/id/3277092/
3277093,Снеки Зеленика сушеный виноград черный 20г,146.3 RUB,SPE,https://www.detmir.ru/product/index/id/3277093/
3277095,Снеки Зеленика сушеные шампиньоны 50г,168.7 RUB,SPE,https://www.detmir.ru/product/index/id/3277095/
3277096,Снеки Зеленика сушеная свекла с морской солью 20г,59.1 RUB,SPE,https://www.detmir.ru/product/index/id/3277096/
3277097,Снеки Зеленика сушеное ассорти морковь-свекла-тыква 20г,78.9 RUB,SPE,https://www.detmir.ru/product/index/id/3277097/
3277098,Снеки Зеленика сушеный картофель с луком 20г,111.1 RUB,SPE,https://www.detmir.ru/product/index/id/3277098/
3277099,Снеки Зеленика сушеная редька с морской солью 20г,62.3 RUB,SPE,https://www.detmir.ru/product/index/id/3277099/
3277100,Снеки Зеленика сушеный батат с морской солью 20г,63.1 RUB,SPE,https://www.detmir.ru/product/index/id/3277100/
3277205,Батончик R.A.W.LIFE орехово-фруктовый пекан 47г,29.7 RUB,SPE,https://www.detmir.ru/product/index/id/3277205/
3277207,Батончик R.A.W.LIFE орехово-фруктовый какао-мята 47г,129.9 RUB,SPE,https://www.detmir.ru/product/index/id/3277207/
3277212,Батончик R.A.W.LIFE орехово-фруктовый чай те гуань инь 47г,129.9 RUB,SPE,https://www.detmir.ru/product/index/id/3277212/
3277213,Батончик R.A.W.LIFE орехово-фруктовый соленая карамель 47г,116.9 RUB,SPE,https://www.detmir.ru/product/index/id/3277213/
3280400,Снек Лесная Диковинка вяленое мясо оленя 50г,8.9 RUB,SPE,https://www.detmir.ru/product/index/id/3280400/
3280616,Снек Лесная Диковинка вяленое мясо лося 50г,8.9 RUB,SPE,https://www.detmir.ru/product/index/id/3280616/
3280617,Снек Лесная Диковинка вяленое мясо кабана 50г,70.5 RUB,SPE,https://www.detmir.ru/product/index/id/3280617/
3284508,Батончик Take a Slim Bite фруктово-ягодный двойной шоколад 30г,54.9 RUB,SPE,https://www.detmir.ru/product/index/id/3284508/
3284509,Батончик Take a Slim Bite фруктово-ягодный апельсин 30г,54.9 RUB,SPE,https://www.detmir.ru/product/index/id/3284509/
3286025,Орехи Семушка фисташки очищенные 120г,8.9 RUB,SPE,https://www.detmir.ru/product/index/id/3286025/
3286027,Орехи Семушка кешью сушеный 120г,74.7 RUB,SPE,https://www.detmir.ru/product/index/id/3286027/
3286028,Орехи Семушка миндаль сушеный 120г,76.5 RUB,SPE,https://www.detmir.ru/product/index/id/3286028/
3286029,Орехи Семушка грецкий-чилийский 80г,8.9 RUB,SPE,https://www.detmir.ru/product/index/id/3286029/
3286030,Орехи Семушка смесь орехов с клюквой 120г,78.9 RUB,SPE,https://www.detmir.ru/product/index/id/3286030/
3286032,Орехи Семушка бразильские 120г,80.7 RUB,SPE,https://www.detmir.ru/product/index/id/3286032/
3286033,Семена Семушка тыквенные очищенные 40г,27.5 RUB,SPE,https://www.detmir.ru/product/index/id/3286033/
3286034,Орехи Семушка смесь орехов с клюквой 50г,67.1 RUB,SPE,https://www.detmir.ru/product/index/id/3286034/
3286035,Орехи Семушка фундук сушеный 40г,43.5 RUB,SPE,https://www.detmir.ru/product/index/id/3286035/
3286036,Орехи Семушка кешью сушеный 40г,32.5 RUB,SPE,https://www.detmir.ru/product/index/id/3286036/
3286037,Орехи Семушка миндаль сушеный 40г,43.5 RUB,SPE,https://www.detmir.ru/product/index/id/3286037/
3286038,Орехи Семушка кедровые 40г,8.9 RUB,SPE,https://www.detmir.ru/product/index/id/3286038/
3286039,Орехи Семушка пекан очищенный 40г,57.1 RUB,SPE,https://www.detmir.ru/product/index/id/3286039/
3286040,Орехи Семушка грецкий 110г,87.5 RUB,SPE,https://www.detmir.ru/product/index/id/3286040/
3286041,Орехи Семушка кедровые 150г,167.7 RUB,SPE,https://www.detmir.ru/product/index/id/3286041/
3286043,Орехи Семушка макадамия 150г,407 RUB,SPE,https://www.detmir.ru/product/index/id/3286043/
3286044,Семена Семушка кунжута 150г,29.5 RUB,SPE,https://www.detmir.ru/product/index/id/3286044/
3286045,Орехи Семушка бразильский 150г,95.7 RUB,SPE,https://www.detmir.ru/product/index/id/3286045/
3286046,Орехи Семушка грецкий 200г,545 RUB,SPE,https://www.detmir.ru/product/index/id/3286046/
3286048,Сухофрукт Семушка изюм узбекский 150г,44.5 RUB,SPE,https://www.detmir.ru/product/index/id/3286048/
3286050,Сухофрукт Семушка финики 150г,8.9 RUB,SPE,https://www.detmir.ru/product/index/id/3286050/
3286052,Лаваш Семушка фруктовый из сливы 80г,32.5 RUB,SPE,https://www.detmir.ru/product/index/id/3286052/
3286053,Лаваш Семушка фруктовый из кураги 80г,32.9 RUB,SPE,https://www.detmir.ru/product/index/id/3286053/
3286055,Сухофрукт Семушка папайа сушеная 80г,8.9 RUB,SPE,https://www.detmir.ru/product/index/id/3286055/
3286056,Сухофрукт Семушка бананы сушеные 100г,8.9 RUB,SPE,https://www.detmir.ru/product/index/id/3286056/
3286057,Сухофрукт Семушка манго сушеный 80г,93.9 RUB,SPE,https://www.detmir.ru/product/index/id/3286057/
3286060,Батончик Pikki фруктовый абрикос-яблоко 25г,43.9 RUB,SPE,https://www.detmir.ru/product/index/id/3286060/
3286061,Батончик Pikki фруктовый клюква-яблоко 25г,38.9 RUB,SPE,https://www.detmir.ru/product/index/id/3286061/
3286065,Батончик Pikki мюсли яблоко-клюква 50г,79.9 RUB,SPE,https://www.detmir.ru/product/index/id/3286065/
3286081,Батончик Леовит Get raw фруктовый чернослив и свекла 30г,55.1 RUB,SPE,https://www.detmir.ru/product/index/id/3286081/
3286818,Батончик Take a Bite Интеллект орехово-фруктовый миндаль-яблоко-корица 45г,79.9 RUB,SPE,https://www.detmir.ru/product/index/id/3286818/
3286843,Слайс Take a Bite из зеленой гречки с васаби 100г,152.9 RUB,SPE,https://www.detmir.ru/product/index/id/3286843/
3286844,Слайс Take a Bite из зеленой гречки с куркумой 100г,152.9 RUB,SPE,https://www.detmir.ru/product/index/id/3286844/
3286845,Слайс Take a Bite из зеленой гречки с томатами и розмарином 100г,155.9 RUB,SPE,https://www.detmir.ru/product/index/id/3286845/
3286846,Слайс Take a Bite из зеленой гречки с чесноком и паприкой 100г,152.9 RUB,SPE,https://www.detmir.ru/product/index/id/3286846/
3286873,Чипсы Vasco протеиновые сыр 30г,91.5 RUB,SPE,https://www.detmir.ru/product/index/id/3286873/
3286874,Чипсы Vasco протеиновые сметана и лук 30г,91.5 RUB,SPE,https://www.detmir.ru/product/index/id/3286874/
3286875,Батончик Vasco низкоуглеводный кокос 40г,25.3 RUB,SPE,https://www.detmir.ru/product/index/id/3286875/
3286876,Батончик Vasco низкоуглеводный орех 40г,8.9 RUB,SPE,https://www.detmir.ru/product/index/id/3286876/
3286877,Батончик Vasco низкоуглеводный клубника 40г,8.9 RUB,SPE,https://www.detmir.ru/product/index/id/3286877/
3286878,Батончик Vasco низкоуглеводный шоколад 40г,25.3 RUB,SPE,https://www.detmir.ru/product/index/id/3286878/
3289429,Батончик Умные сладости в белой глазури со сливочной начинкой 20г,30.9 RUB,SPE,https://www.detmir.ru/product/index/id/3289429/
3289442,Хлебцы DiDi амарантовые без глютена 195г,118.9 RUB,SPE,https://www.detmir.ru/product/index/id/3289442/
3289643,Хлебцы Take a Bite хрустящие кукурузно-рисовые с амарантом 150г,123.5 RUB,SPE,https://www.detmir.ru/product/index/id/3289643/
3289644,Хлебцы Take a Bite хрустящие рисово-гречневые без соли 150г,123.5 RUB,SPE,https://www.detmir.ru/product/index/id/3289644/
3289682,Хлебцы Take a Bite хрустящие рисовые с морковью и томатом 30г,36.7 RUB,SPE,https://www.detmir.ru/product/index/id/3289682/
3289683,Хлебцы Take a Bite хрустящие рисово-гречневые 30г,38.3 RUB,SPE,https://www.detmir.ru/product/index/id/3289683/
3289684,Хлебцы Take a Bite хрустящие гречневые 30г,41.1 RUB,SPE,https://www.detmir.ru/product/index/id/3289684/
3289686,Хлебцы Take a Bite хрустящие кукурузно-рисовые с морской солью 30г,44.9 RUB,SPE,https://www.detmir.ru/product/index/id/3289686/
3289687,Хлебцы Take a Bite хрустящие кукурузно-рисовые с амарантом 30г,36.5 RUB,SPE,https://www.detmir.ru/product/index/id/3289687/
3289688,Хлебцы Take a Bite хрустящие без соли рисово-гречневые 30г,34.7 RUB,SPE,https://www.detmir.ru/product/index/id/3289688/
3294985,Батончик DrDias мюсли на фруктозе в йогурте абрикос 35г,38.9 RUB,SPE,https://www.detmir.ru/product/index/id/3294985/
3294987,Козинаки LaFitore злаковый на фруктозе лён-кунжут 27г,10.9 RUB,SPE,https://www.detmir.ru/product/index/id/3294987/
3296379,Снеки LittleAngel Teddy органические кукурузные с морковью и тыквой 30г,137.5 RUB,SPE,https://www.detmir.ru/product/index/id/3296379/
3296380,Снеки LittleAngel Teddy органические кукурузные с морковью и тыквой 60г,263 RUB,SPE,https://www.detmir.ru/product/index/id/3296380/
3296381,Снеки LittleAngel Angelina органические кукурузные с морковью и яблоком 30г,173.9 RUB,SPE,https://www.detmir.ru/product/index/id/3296381/
3296382,Снеки LittleAngel Angelina органические кукурузные с морковью и яблоком 60г,261 RUB,SPE,https://www.detmir.ru/product/index/id/3296382/
3296384,Снеки LittleAngel Angelina органические кукурузные с яблоком и клубникой 60г,279 RUB,SPE,https://www.detmir.ru/product/index/id/3296384/
3296385,Снеки Biosaurus органические кукурузные с фиолетовой кукурузой и морской солью 25г,144.9 RUB,SPE,https://www.detmir.ru/product/index/id/3296385/
3296386,Снеки Biosaurus органические кукурузные сыр начо 25г,151.7 RUB,SPE,https://www.detmir.ru/product/index/id/3296386/
3296387,Снеки Biosaurus органические кукурузные красная чечевица-паприка 25г,140.3 RUB,SPE,https://www.detmir.ru/product/index/id/3296387/
3296388,Снеки Biosaurus органические кукурузные с морской солью 50г,186.9 RUB,SPE,https://www.detmir.ru/product/index/id/3296388/
3296390,Снеки Biosaurus органические кукурузные кетчуп 50г,178.9 RUB,SPE,https://www.detmir.ru/product/index/id/3296390/
3296391,Снеки Biosaurus органические кукурузные с морской солью 60г,207 RUB,SPE,https://www.detmir.ru/product/index/id/3296391/
3296392,Снеки Biosaurus органические кукурузные сыр 60г,207 RUB,SPE,https://www.detmir.ru/product/index/id/3296392/
3296393,Снеки Biosaurus органические кукурузные кетчуп 60г,207 RUB,SPE,https://www.detmir.ru/product/index/id/3296393/
3296394,Снеки McLloyds органические из киноа и моркови с морской солью 45г,251 RUB,SPE,https://www.detmir.ru/product/index/id/3296394/
3296395,Снеки McLloyds органические из кукурузы и гороха сметана-лук 45г,251 RUB,SPE,https://www.detmir.ru/product/index/id/3296395/
3296396,Снеки McLloyds органические из красной чечевицы с паприкой 45г,251 RUB,SPE,https://www.detmir.ru/product/index/id/3296396/
3296397,Снеки Organique Love органические кукурузные с морской солью 50г,132.1 RUB,SPE,https://www.detmir.ru/product/index/id/3296397/
3296398,Снеки Organique Love органические кукурузные сыр-перец халапенью 50г,132.1 RUB,SPE,https://www.detmir.ru/product/index/id/3296398/
3298571,Батончик Фруктовая Энергия Фикси черника 30г,28.3 RUB,SPE,https://www.detmir.ru/product/index/id/3298571/
3298572,Батончик Фруктовая Энергия Фикси яблоко 30г,28.3 RUB,SPE,https://www.detmir.ru/product/index/id/3298572/
3298576,Батончик Фруктовая Энергия Фрутилад чернослив 30г,38.1 RUB,SPE,https://www.detmir.ru/product/index/id/3298576/
3310260,Чипсы King Island кокосовые карамельные 40г,128.1 RUB,SPE,https://www.detmir.ru/product/index/id/3310260/
3310262,Чипсы King Island кокосовые в кофейной глазури 40г,128.1 RUB,SPE,https://www.detmir.ru/product/index/id/3310262/
3310263,Чипсы King Island кокосовые с манго 40г,128.1 RUB,SPE,https://www.detmir.ru/product/index/id/3310263/
3310264,Чипсы King Island кокосовые с ананасом 40г,128.1 RUB,SPE,https://www.detmir.ru/product/index/id/3310264/
3310402,Батончик Happy Monkey фруктовый банан 30г,8.9 RUB,SPE,https://www.detmir.ru/product/index/id/3310402/
3310403,Батончик Happy Monkey фруктовый кокос 30г,8.9 RUB,SPE,https://www.detmir.ru/product/index/id/3310403/
3310414,Чипсы Happy Monkey кокосовые какао 40г,88.1 RUB,SPE,https://www.detmir.ru/product/index/id/3310414/
3310415,Чипсы Happy Monkey кокосовые семена-чиа 40г,8.9 RUB,SPE,https://www.detmir.ru/product/index/id/3310415/
3310416,Чипсы Happy Monkey кокосовые карамель-соль 40г,8.9 RUB,SPE,https://www.detmir.ru/product/index/id/3310416/
3310417,Чипсы Happy Monkey кокосовые фитнес 40г,33.9 RUB,SPE,https://www.detmir.ru/product/index/id/3310417/
3319478,Набор Take a Bitey Box Копилка ассорти 225г,873 RUB,SPE,https://www.detmir.ru/product/index/id/3319478/
3322303,Батончик Дары Памира Шелковица с Памира шелковица-вишня 20г,44.3 RUB,SPE,https://www.detmir.ru/product/index/id/3322303/
3322305,Батончик Up and Go Заряд свежести днем 45г,89.5 RUB,SPE,https://www.detmir.ru/product/index/id/3322305/
3322306,Батончик Up and Go Легкий перекус перед сном 45г,89.5 RUB,SPE,https://www.detmir.ru/product/index/id/3322306/
3322307,Батончик Up and Go Утренний взрыв бодрости 45г,89.5 RUB,SPE,https://www.detmir.ru/product/index/id/3322307/
3322342,Кокос Дары Памира мякоть 65% 200г,239 RUB,SPE,https://www.detmir.ru/product/index/id/3322342/
3328899,Ягоды сушеные Экофермер вишня 100г,227 RUB,SPE,https://www.detmir.ru/product/index/id/3328899/
3328900,Фрукты сушеные Экофермер дыня с кокосовой стружкой 90г,186.1 RUB,SPE,https://www.detmir.ru/product/index/id/3328900/
3328901,Фрукты сушеные Экофермер яблоко75г,149.9 RUB,SPE,https://www.detmir.ru/product/index/id/3328901/
3328902,Фрукты сушеные Экофермер яблоко с корицей 75г,135.1 RUB,SPE,https://www.detmir.ru/product/index/id/3328902/
